date,TVL,TVR,Fees,PlainValue,TVL_for_TVR,TVR ratio,pre_coverage,TVL_ana,TVR_ana,thr,use_tvr_day,valid_day,active,mult_daily,log_tvl_m,log_tvr_m,category
2022-04-01 00:00:00+00:00,16144551154.0,6061288557.62196,196624.0,6061288557.62196,16144551155.26845,0.37543865415199107,False,16144551154.0,6061288557.62196,9365114.682027051,True,True,False,2.663550992585318,,,CDP
2022-04-02 00:00:00+00:00,17087360992.0,6031338646.77374,224119.0,6031338646.77374,17087360993.59911,0.3529707512490119,False,17087360992.0,6031338646.77374,9365114.682027051,True,True,False,2.8330959332121575,,,CDP
2022-04-03 00:00:00+00:00,16947382486.0,5897859129.85251,191526.0,5897859129.85251,16947382486.759642,0.3480100324908751,False,16947382486.0,5897859129.85251,9365114.682027051,True,True,False,2.873480378705452,,,CDP
2022-04-04 00:00:00+00:00,17080536165.0,5868283133.100559,197239.0,5868283133.100559,17080536166.36523,0.34356551082139364,False,17080536165.0,5868283133.100559,9365114.682027051,True,True,False,2.9106530441000293,,,CDP
2022-04-05 00:00:00+00:00,17134206629.0,5845447561.963341,193195.0,5845447561.963341,17134206629.34943,0.34115659326476133,False,17134206629.0,5845447561.963341,9365114.682027051,True,True,True,2.9312052580016723,23.56434269000467,22.488929000703447,CDP
2022-04-06 00:00:00+00:00,16514648740.0,5776142604.60667,191402.0,5776142604.60667,16514648741.3864,0.34975873208440794,False,16514648740.0,5776142604.60667,9365114.682027051,True,True,True,2.8591137495166765,23.527513626413715,22.477001927395367,CDP
2022-04-07 00:00:00+00:00,15910614184.0,5659259026.68503,193706.0,5659259026.68503,15910614185.53779,0.3556907961371538,False,15910614184.0,5659259026.68503,9365114.682027051,True,True,True,2.811430632345487,23.49025228219651,22.45655880657827,CDP
2022-04-08 00:00:00+00:00,16413751541.0,5685326269.89157,194473.0,5685326269.89157,16413751542.284933,0.34637579685820713,False,16413751541.0,5685326269.89157,9365114.682027051,True,True,True,2.8870377462634242,23.521385329022184,22.461154353863844,CDP
2022-04-09 00:00:00+00:00,16235132353.0,5625678692.809271,197564.0,5625678692.809271,16235132354.106878,0.34651264739373594,False,16235132353.0,5625678692.809271,9365114.682027051,True,True,True,2.8858975493484382,23.510443394793214,22.45060743425791,CDP
2022-04-10 00:00:00+00:00,16427110072.0,5624282606.403911,197805.0,5624282606.403911,16427110073.116568,0.34237809215196097,False,16427110072.0,5624282606.403911,9365114.682027051,True,True,True,2.92074762624762,23.522198860158742,22.450359240264103,CDP
2022-04-11 00:00:00+00:00,16207281448.0,5599449757.511311,213354.0,5599449757.511311,16207281449.400131,0.34548975872314225,False,16207281448.0,5599449757.511311,9365114.682027051,True,True,True,2.894441802296547,23.50872645030119,22.445934172272654,CDP
2022-04-12 00:00:00+00:00,15294305606.0,5560175836.07429,188765.0,5560175836.07429,15294305606.827488,0.36354549065582864,False,15294305606.0,5560175836.07429,9365114.682027051,True,True,True,2.750687398547885,23.450746413453285,22.438895569902055,CDP
2022-04-13 00:00:00+00:00,15411542761.0,5494515643.26245,186638.0,5494515643.26245,15411542762.40992,0.3565195080056519,False,15411542761.0,5494515643.26245,9365114.682027051,True,True,True,2.804895601652918,23.458382595543778,22.427016275923812,CDP
2022-04-14 00:00:00+00:00,15599926068.0,5499726635.526679,185505.0,5499726635.526679,15599926068.43253,0.3525482499981673,False,15599926068.0,5499726635.526679,9365114.682027051,True,True,True,2.8364911752574917,23.470532011959904,22.427964225318107,CDP
2022-04-15 00:00:00+00:00,15208324061.0,5449425327.76755,183917.0,5449425327.76755,15208324062.008722,0.35831859615488676,False,15208324061.0,5449425327.76755,9365114.682027051,True,True,True,2.7908124520040625,23.4451087504931,22.418775995615587,CDP
2022-04-16 00:00:00+00:00,15265692567.0,5449295482.40125,183586.0,5449295482.40125,15265692567.687431,0.35696352839802753,False,15265692567.0,5449295482.40125,9365114.682027051,True,True,True,2.8014066435379132,23.44887383170775,22.418752167981395,CDP
2022-04-17 00:00:00+00:00,15330955248.0,5432420306.8170395,188773.0,5432420306.8170395,15330955248.71063,0.35434323684911406,False,15330955248.0,5432420306.8170395,9365114.682027051,True,True,True,2.8221224393778,23.453139840217567,22.415650600280316,CDP
2022-04-18 00:00:00+00:00,15034067523.0,5385338288.37498,190280.0,5385338288.37498,15034067523.541708,0.3582089996564222,False,15034067523.0,5385338288.37498,9365114.682027051,True,True,True,2.791666320285427,23.433584631044535,22.406945966078386,CDP
2022-04-19 00:00:00+00:00,15342539027.0,5367555833.33993,184752.0,5367555833.33993,15342539027.7529,0.3498479504357548,False,15342539027.0,5367555833.33993,9365114.682027051,True,True,True,2.8583846173898477,23.45389513594272,22.403638489775812,CDP
2022-04-20 00:00:00+00:00,15384249366.0,5341584659.43882,193365.0,5341584659.43882,15384249366.751188,0.3472112634226524,False,15384249366.0,5341584659.43882,9365114.682027051,True,True,True,2.8800908993954333,23.456610054539897,22.398788198600037,CDP
2022-04-21 00:00:00+00:00,15419380400.0,5333789716.88921,186532.0,5333789716.88921,15419380401.77474,0.3459146592086995,False,15419380400.0,5333789716.88921,9365114.682027051,True,True,True,2.89088644630575,23.458891022691933,22.39732783877374,CDP
2022-04-22 00:00:00+00:00,15058520043.0,5301754726.65826,190980.0,5301754726.65826,15058520044.211998,0.35207674533036737,False,15058520043.0,5301754726.65826,9365114.682027051,True,True,True,2.840289832210233,23.435209783772144,22.391303683210992,CDP
2022-04-23 00:00:00+00:00,15006321427.0,5270930059.59894,183505.0,5270930059.59894,15006321427.902351,0.3512473116694884,False,15006321427.0,5270930059.59894,9365114.682027051,True,True,True,2.8469968786005513,23.431737377739253,22.385472665825915,CDP
2022-04-24 00:00:00+00:00,14917747784.0,5270606750.06118,182998.0,5270606750.06118,14917747785.006586,0.3533111583612186,False,14917747784.0,5270606750.06118,9365114.682027051,True,True,True,2.8303663110185253,23.42581746751249,22.38541132571134,CDP
2022-04-25 00:00:00+00:00,14720158853.0,5260111964.756481,184530.0,5260111964.756481,14720158853.86615,0.3573407065084049,False,14720158853.0,5260111964.756481,9365114.682027051,True,True,True,2.798449719630916,23.412483741832933,22.383418149544863,CDP
